Rbr IJ;Naziv izborne jedinice;Rbr.županije;Županija;Oznaka Gr/Op/Dr;Grad/opæina/država;Rbr BM;Naziv BM;Lokacija BM;Adresa BM;Ukupno biraèa;Glasovalo biraèa;Glasovalo biraèa (po listiæima);Važeæi listiæi;Nevažeæi listiæi;AUTOHTONA - HRVATSKA STRANKA PRAVA - DRAŽEN KELEMINEC - A - HSP - Dražen Keleminec;ELVIS MEIÆ-SIDIÆ;PAŠKO UJAKOVIÆ;MATE GOTOVAC;TANJA MESAROŠ;IVICA BAŠIÆ;MARIJA MIOÈ;ANTO VUKADIN;PETAR MILAVIÆ;SNJEŽANA PLETIKOSA;KREŠIMIR BAKOVIÆ;KRISTINA VUKADIN;JOSIP MESAROŠ;KRISTINA UJAKOVIÆ;LJILJA VUKADIN;FOKUS, REPUBLIKA;GORAN ŠIMIÆ;NIKŠA KULUŠIÆ;MIRJANA PLEÈKO;FILIP JAGARINEC;LORENZO UJEVIÆ;ŠIME MARTINOVIÆ;SANDA POLIÈAK KOKIÆ;MARTINA KRPETIÆ;MIRA LUÈEV;ANTE ÈUBRIÆ;ANTONELA GAROFULIÆ;SLAÐANA PAVLOVIÆ;SLAVIŠA PAVLOVIÆ;IVAN GULAM;ODLUÈNOST I PRAVEDNOST - OIP;DENIS MARIÆ;DINO ERCEG;MARKO GRBIÆ;MILJENKA PRENÐA SARIÆ;RONALD GALIÆ;DRAGAN OSTOJIÆ;FRANE NEKIÆ;JULIA BRAJIÈIÆ;ANDRIJA SAMARDŽIJA;AUGUSTIN BENIÆ;RADMILA PERIÆ;IVA ZADELJ;ZORAN GAŠPEROV;IVICA SVAGUŠA;STRANKA IVANA PERNARA;DANIEL MIJATOVIÆ;SAMANTA KNEŽEVIÆ;DANIJEL BALTIÆ;ANDREA NOVAKOVIÆ;KRISTIAN ŠULJAK;TINA ALMIÆ;DOLORES MILOVAC;GRGO PLAZINA;NIKOLINA UJAKOVIÆ;IVAN ÐURIÆ;LUKA MOHENSKI;ROBERT BUZOV;HANA BEKINA;BRANKO BUZOV;AKCIJA ZA PROMJENE, AGRARNA STRANKA - POKRET ZA HRVATSKU POLJOPRIVREDU;MARKO JELIÆ;IVICA ŽUVELA;MARKO GRUBELIÆ;KRISTINA PERIÆ;BRUNO MIŠLOV;SNJEŽANA JOLIÆ;SANJA RADIN-MAÈUKAT;JASMINKA TOMIÆ;SANJA LULIÆ;JELENA KAIÆ;ANTE ŠEPAROVIÆ;LIDIJA SLAVIÆ;ZLATKO ÆESIÆ;GORAN MLADENOVIÆ;DOMOVINSKI POKRET - DP, PRAVO I PRAVDA;DAMIR BILOGLAV;IVAN ŠIPIÆ;PREDRAG MIŠIÆ;IVE ÆALETA-CAR;FRANE TOKIÆ;DANIJEL KOTLAR;MIRO MORO;ANAMARIJA FRANKIÆ;SNJEŽANA KULIŠ;JELENA GRGIÆ;MARIJA ŠARAC;DANICA ŽARKO;SNEŽANA ŽAJA;DAMJAN VUCELIÆ;HRVATSKA DEMOKRATSKA ZAJEDNICA - HDZ, HRVATSKA SOCIJALNO - LIBERALNA STRANKA - HSLS, HRVATSKA DEMOKRŠÆANSKA STRANKA - HDS, HRVATSKA NARODNA STRANKA - LIBERALNI DEMOKRATI - HNS, HRVATSKA STRANKA UMIROVLJENIKA - HSU;IVAN MALENICA;ŠIME ERLIÆ;ANTE SANADER;BRANKA JURIÈEV-MARTINÈEV;JOSIP BILAVER;IVAN BUGARIN;HRVOJE ZEKANOVIÆ;ANTE BABIÆ;JAKOV VETMA;NIKOLINA BARADIÆ;PERICA BOSANÈIÆ;JURE BRIŽIÆ;TONÈI GLAVINA;ŽELJKO BURIÆ;HRVATSKA STRANKA PRAVA - HSP, HRVATSKO BILO, HRVATSKA DEMOKRATSKA SELJAÈKA STRANKA - HDSS;ŽELJKO GLASNOVIÆ;ANGELO ŽILIÆ;MARKO SKEJO;LUKA PODRUG;ANA NIMAC;IVANKA ŠPRALJA;LUCIJA SKORUP;GORDANA PUTNIK;HELENA MIŠKOVIÆ DUŽEVIÆ;IVONA ŠPRALJA;MLADEN BOBIÆ;ALBERT BOŽULIÆ;ANTO KOMLJEN;MATE LUKIÆ;HRVATSKA STRANKA PRAVA DR. ANTE STARÈEVIÆ;SLOBODAN DEVIÆ;IVICA MIKULIÆ;MIRANDA JAMNICKI DOIMI DI DELUPIS;NENAD KLARIÆ;IVE MILETIÆ;VESNA PALEKA;NATHALIE DIJOUX BRALIÆ;ANTE KATALINIÆ;ŽELJKA BARIÈEVIÆ;ENA BLAGOJEVIÆ;MARIO ZRILIÆ;JASMINKA KEKIÆ ŽEPINA;SILVIJA HLUBNI BARABA;BOŽIDAR LOKIN;JAVNO DOBRO;MARJANA BOTIÆ;IVAN TEŠIJA;ŽELJAN JURLIN;MIRTA TOMAS;ZRINKA MATKOVIÆ VICULIN;VJERAN DUVNJAK;ROBERTO JENJIÆ;TATJANA PAUN;NINA VELÈIÆ BUSANIÆ;MARIO ŽIVKOVIÆ;TEA KURTIÆ;SLAVEN ŠIMIÆ;LADISLAV RADOSLOVIÆ;ARSEN MUJAGIÆ;MOST, HRVATSKI SUVERENISTI, HRVATSKA KONZERVATIVNA STRANKA - HKS, NEZAVISNA LISTA MLADIH - NLM;MIRO BULJ;IVAN MATIÆ;IVICA LEDENKO;MILIJA BALDIÆ-LUKŠIÆ;IVAN ANDABAK;ŽELJANA POPIÆ;MIHOVIL KLARIÆ;MARINA PAŠKALIN;KLARA BUŠIÆ;MARIJAN JURIÆ;IVANA ŠEVO;BISERKA GRGIN;IVAN ŠUSTIÆ;PETAR MARETIÆ;MOŽEMO! - POLITIÈKA PLATFORMA;MAJA ŠINTIÆ;IVAN SLAVICA;ANA ŠIMIÆ;MARKO LUKAVAC;NINA MILIÈEVIÆ;IVICA SMOLJAN;SILVANA ÈEKO JURIŠIÆ;ZDRAVKO BELUŠIÆ;IVA IVAS;DUŠAN MILOŠ;ANTONIJA LETINIÆ;JERE MEIÆ;PETRA HRAŠÆANEC;DUNJA GUSIÆ;RADNIÈKA FRONTA - RF;BORIS MIJAKOVAC;LUJANA PARAMAN;TONI BEDALOV;ANÐELKA ANTULOV;IVAN BARIÆ;KATARINA NEMET;IVO MATULIÆ;GORAN KAUZLARIÆ;BORISLAVA VULIÆ;GORDANA ŽIC;SLAVEN KUPINA;MARGARITA ZIKOLLAJ BARBARIÆ;BELA NADJ;MARIO MARKOVINA;RIÈARD NEZAVISNI;MARIN PIJACA;DRITA DUNATOV;RINO RADOS;ANADIA KOŽUL;ŽELJKO KRIZMAN;ADELA FRANK;VITO DOVRANIÆ;LUCIA MATEŠIÆ;MARKO ŽORŽ;ANTONIA MEŠTROVIÆ;IVAN JURKOVIÆ;BRANKICA MATULJ;SRÐAN ÈUKLIN;DAVOR OLIÆ;SOCIJALDEMOKRATI, ISTARSKI DEMOKRATSKI SABOR - IDS, PRIMORSKO GORANSKI SAVEZ - PGS, HRVATSKI LABURISTI - STRANKA RADA - LABURISTI, DEMOKRATI;FRANKO VIDOVIÆ;RENATA SABLJAR-DRAÈEVAC;MARIJAN STAREŠINIÆ;RADOSLAVA GREGOV;MARIO DRAUŠNIK;ANKICA KOSOVEC-KRŽELJ;MLADEN MATIJAŠEC;ZLATKO VUIÆ;DIANA MARTINOVIÆ;ANA-MARIJA ÈULE IVKIÆ;FABIANA VIDOVIÆ;IVAN KOZOLIÆ;ANTONIJA ŠMISL MATKIÆ;JOSIP MANDIÆ;"SOCIJALDEMOKRATSKA PARTIJA HRVATSKE - SDP, CENTAR, HRVATSKA SELJAÈKA STRANKA - HSS, ""DALIJA OREŠKOVIÆ I LJUDI S IMENOM I PREZIMENOM"" - ""DO i SIP"", NARODNA STRANKA - REFORMISTI - REFORMISTI, GRAÐANSKO-LIBERALNI SAVEZ - GLAS";SABINA GLASOVAC;TONÈI RESTOVIÆ;IRENA DRAGIÆ;IGOR SKOKO;BRANKO GRÈIÆ;NATAŠA DELONGA POPARIÆ;DANIEL RADETA;RUŽICA JAKŠIÆ;KARLO KLARIN;IVANA VUÈENOVIÆ;IVANA PERIŠIN;ZDENKO JUKIÆ;ANJA RAMADŽA;PETAR VRVILO;STRANKA HRVATSKOG ZAJEDNIŠTVA - SHZ;MILJENKO MARIÆ;NIKOLA ŠIMIÆ;AUGUSTINA RIMANIÆ;ANAMARIJA ÆURKOVIÆ;ZLATKO DUNDOVIÆ;DRAGAN GOVORÈIN;DANIJELA BUDANOVIÆ;NIVES KAURLOTO-VUÈINOVIÆ;VINKO KLARIÆ;GORDANA MILIN;SLAVKO BURÈUL;ANÐELKA KRNETA;JULIJE JELASKA;GAŠPAR BILIÆ;UMIROVLJENICI ZAJEDNO - POLITIÈKA PLATFORMA - UMIROVLJENICI ZAJEDNO, STRANKA UMIROVLJENIKA - SU, BLOK UMIROVLJENICI ZAJEDNO - BUZ, DEMOKRATSKA STRANKA UMIROVLJENIKA - DSU;DUŠKO VUKOVIÆ;ANÐELKO DUVANÈIÆ;MARKO MIJIÆ;ROBERT PELICARIÆ;ZVJEZDANA RONÈEVIÆ HRS;MARTINA MATACIN;KATARINA NEKIÆ;VLADIMIR HRS;CARLA SANTIN;ANITA MERLE;BORIS FRAKIN;PAOLA BABAJKO;BOŽO NEKIÆ;JELENA VUKOVIÆ
009;IX. IZBORNA JEDINICA;17;SPLITSKO-DALMATINSKA ŽUPANIJA;grad;KAŠTELA;005;BIRAÈKO MJESTO 5. KAŠTEL GOMILICA;MJESNI ODBOR;CESTA DR. FRANJE TUÐMANA 438;1325;795;795;777;18;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;15;3;0;0;0;0;0;0;0;0;0;1;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;84;12;9;12;2;0;3;3;0;0;1;0;3;1;4;282;26;1;153;0;0;4;6;0;5;0;8;1;3;0;21;14;0;1;0;0;0;0;3;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;7;0;0;1;0;0;0;0;1;0;0;0;0;0;0;108;49;1;2;2;1;0;2;0;1;0;0;0;2;6;33;3;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;2;0;0;0;0;0;0;0;0;0;0;0;30;4;0;0;0;0;0;0;0;0;1;1;0;0;0;5;2;0;0;0;0;0;0;0;1;0;0;0;0;0;161;37;2;0;0;15;1;0;2;0;0;22;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;2;3;1;0;0;0;1;0;0;0;0;0;0;0
009;IX. IZBORNA JEDINICA;17;SPLITSKO-DALMATINSKA ŽUPANIJA;grad;KAŠTELA;006;BIRAÈKO MJESTO 6. KAŠTEL GOMILICA;"Š.C. ""GOŠK KAŠTELA""";A.B. ŠIMIÆA 21;1374;855;855;832;23;2;0;0;0;0;0;0;1;0;0;0;0;0;0;1;4;2;0;1;0;0;1;0;0;0;0;0;0;0;0;14;4;0;0;0;0;0;0;3;0;0;0;0;0;0;7;1;1;0;0;0;0;0;0;1;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;93;29;8;9;1;0;2;2;0;0;1;0;1;1;1;337;28;2;152;2;1;5;12;0;8;0;1;0;4;2;14;8;0;1;0;0;0;0;2;0;0;0;0;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;1;0;0;0;0;0;0;0;0;0;106;44;1;3;4;1;1;1;1;2;0;0;0;4;6;29;7;0;0;0;0;0;0;0;0;0;0;2;1;1;3;0;0;0;0;0;1;0;0;0;0;0;0;0;0;45;8;0;1;0;0;0;0;0;0;2;0;0;0;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;148;28;2;0;4;16;1;0;0;0;0;21;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;5;0;0;1;0;0;0;0;0;0;0;0;1
009;IX. IZBORNA JEDINICA;17;SPLITSKO-DALMATINSKA ŽUPANIJA;grad;KAŠTELA;007;BIRAÈKO MJESTO 7.  KAŠTEL GOMILICA;"Š.C. ""GOŠK KAŠTELA""";A.B. ŠIMIÆA 21;1485;864;862;843;19;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;0;0;0;0;1;0;0;0;0;0;0;0;20;1;0;0;0;0;0;0;3;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;82;11;11;14;2;0;0;2;0;0;0;0;3;1;0;311;39;4;142;1;1;1;12;2;5;0;1;0;2;5;32;10;0;3;1;0;0;0;5;2;0;0;0;1;2;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;2;0;2;0;2;0;0;0;0;0;0;0;0;0;131;60;1;0;6;0;1;1;0;2;4;1;1;0;3;27;5;0;1;0;0;0;0;0;0;1;0;0;0;1;5;0;0;3;0;0;0;0;0;0;0;0;0;0;0;35;7;0;0;0;0;0;0;1;0;1;0;0;0;0;4;0;0;0;0;0;1;0;0;0;0;0;0;0;0;167;31;4;1;3;16;1;0;5;0;0;13;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;1;1;0;1;0;0;0;0;0;0;0;0;0;0
009;IX. IZBORNA JEDINICA;17;SPLITSKO-DALMATINSKA ŽUPANIJA;grad;KAŠTELA;008;BIRAÈKO MJESTO 8. KAŠTEL KAMBELOVAC;PROSTORIJE BRATSKE KUÆE;BRCE 23;1512;902;900;884;16;3;0;0;0;0;1;0;0;0;0;0;0;0;0;0;8;2;1;0;0;0;0;0;0;0;0;0;0;0;0;15;1;0;0;1;0;0;0;0;0;0;0;0;0;1;7;0;0;0;0;1;0;0;0;0;0;0;0;0;3;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;80;16;5;8;1;0;2;1;1;1;1;3;4;0;1;318;47;4;99;5;0;4;15;3;7;2;5;0;6;2;16;8;0;3;0;0;0;1;1;0;0;0;0;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;2;0;0;0;0;0;0;0;0;135;65;0;0;2;1;0;0;0;2;0;0;2;6;3;38;6;0;2;0;0;0;0;0;1;0;0;0;1;0;8;0;5;3;0;0;0;0;0;0;0;0;0;0;0;39;5;0;0;0;0;0;0;0;2;0;1;0;0;0;11;4;0;0;0;1;1;0;0;0;1;0;0;0;0;179;41;0;1;3;14;2;0;1;1;0;34;0;1;3;2;1;0;0;0;0;0;0;0;0;0;0;0;0;1;12;3;0;0;0;0;1;0;1;1;1;0;0;0;0
009;IX. IZBORNA JEDINICA;17;SPLITSKO-DALMATINSKA ŽUPANIJA;grad;KAŠTELA;009;BIRAÈKO MJESTO 9. KAŠTEL KAMBELOVAC;PROSTORIJE BRATSKE KUÆE;BRCE 23;1600;910;910;888;22;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;25;3;0;0;0;0;0;0;1;0;0;0;0;0;0;4;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;105;8;9;19;3;0;4;7;1;0;1;2;0;0;1;318;40;4;103;1;0;3;8;0;15;1;9;0;1;1;26;11;0;2;3;0;0;1;1;0;0;0;0;2;0;4;0;0;0;0;0;0;1;0;0;0;0;0;0;0;8;0;1;0;0;6;0;0;0;0;0;0;0;0;0;170;82;3;2;7;0;0;0;0;2;0;1;1;3;4;23;6;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;2;1;0;0;0;0;0;1;0;1;0;0;1;0;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;151;31;1;2;0;16;1;0;3;1;1;21;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;2;0;1;0;0;1;0;0;0;0;0;0;0;0
009;IX. IZBORNA JEDINICA;17;SPLITSKO-DALMATINSKA ŽUPANIJA;grad;KAŠTELA;010;BIRAÈKO MJESTO 10. KAŠTEL KAMBELOVAC;"PROSTORIJE BRATSKE KUÆE - UDRUGA UMIROVLJENIKA ""LAŽANI""";BRCE 23;1435;851;851;831;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;2;0;0;0;3;0;0;0;0;0;0;0;0;0;18;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7;1;0;0;0;1;0;0;0;0;1;0;0;0;1;4;1;0;0;0;0;0;0;0;1;0;0;0;0;0;120;16;6;16;1;1;3;4;4;1;1;1;1;0;4;268;38;2;87;5;0;1;5;0;5;0;1;2;1;1;9;7;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;141;57;5;2;2;1;0;0;0;3;0;0;1;3;4;40;5;2;3;0;1;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;27;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;151;9;1;2;3;9;0;0;2;0;1;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;3;2;0;0;1;0;1;0;1;0;0;0;0;1
009;IX. IZBORNA JEDINICA;17;SPLITSKO-DALMATINSKA ŽUPANIJA;grad;KAŠTELA;011;BIRAÈKO MJESTO 11. KAŠTEL LUKŠIÆ;"OŠ ""OSTROG""";PUT SV.LOVRE 2;1403;838;836;818;18;5;0;0;0;0;0;2;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;2;0;0;2;0;0;0;1;0;0;0;0;0;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;6;1;1;0;0;0;0;1;0;0;0;0;0;0;0;105;26;4;7;3;0;2;4;0;1;0;0;0;1;0;321;45;13;96;1;0;3;18;0;10;4;6;0;5;2;33;19;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;0;0;1;0;0;0;0;0;0;0;0;0;127;59;1;2;9;0;0;1;0;2;0;1;2;7;4;23;2;0;0;0;0;0;0;0;0;0;0;0;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;5;0;0;0;0;0;0;0;1;3;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;129;24;2;2;2;12;1;0;1;0;0;7;1;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;4;0;0;0;0;1;0;0;1;0;0;1;1
009;IX. IZBORNA JEDINICA;17;SPLITSKO-DALMATINSKA ŽUPANIJA;grad;KAŠTELA;012;BIRAÈKO MJESTO 12. KAŠTEL LUKŠIÆ;"OŠ ""OSTROG""";PUT SV. LOVRE 2;1226;762;760;747;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;1;1;0;0;0;0;0;0;0;0;0;0;0;0;7;3;0;0;0;0;0;0;0;0;0;0;0;0;0;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;88;15;3;6;2;0;3;0;0;1;0;0;21;1;1;267;34;5;81;6;0;5;9;3;3;5;6;0;0;4;24;9;0;1;0;0;0;2;0;2;2;0;0;4;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;1;0;0;0;0;0;0;0;0;0;120;58;1;0;8;0;1;0;0;1;0;0;0;6;2;29;5;0;1;0;2;0;0;0;0;0;11;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;35;6;1;0;0;0;0;0;0;0;4;0;0;0;0;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;147;34;1;2;4;12;2;0;1;1;0;10;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;2;1;0;0;0;1;0;0;0;0;0;0;0;0
009;IX. IZBORNA JEDINICA;17;SPLITSKO-DALMATINSKA ŽUPANIJA;grad;KAŠTELA;013;BIRAÈKO MJESTO 13. KAŠTEL LUKŠIÆ;DVORAC VITTURI;BRCE 5;2168;1278;1278;1225;53;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;1;18;2;2;0;2;0;0;0;0;0;0;0;0;0;0;14;0;2;0;0;4;1;0;0;0;0;0;1;0;0;4;1;0;0;0;0;0;0;0;0;0;1;0;0;0;144;20;9;18;4;0;1;2;0;3;4;0;34;1;2;451;61;4;110;3;0;1;22;3;18;6;11;0;3;7;35;13;0;7;1;0;0;2;0;0;0;0;0;7;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;3;0;0;7;0;0;0;0;0;0;0;0;0;163;84;1;2;11;1;0;0;0;5;2;1;1;3;7;59;10;0;1;1;0;0;2;0;2;0;2;0;1;2;9;1;0;1;0;0;0;0;0;0;0;0;0;0;0;48;10;2;1;0;0;0;0;1;0;1;0;0;0;0;9;4;0;0;0;0;0;0;0;0;1;1;0;0;0;226;51;5;3;2;36;0;0;3;1;2;17;0;1;4;4;0;0;0;0;1;0;0;0;0;0;0;0;0;0;20;2;2;1;0;1;0;2;0;0;1;0;0;0;1
009;IX. IZBORNA JEDINICA;17;SPLITSKO-DALMATINSKA ŽUPANIJA;grad;KAŠTELA;014;BIRAÈKO MJESTO 14. KAŠTEL STARI;"OŠ. ""PROF. FILIP LUKAS""";SLAVONSKA 5;2507;1487;1487;1470;17;5;0;0;4;0;0;0;0;0;0;0;0;0;0;0;9;4;0;0;0;0;0;1;0;0;0;0;0;0;0;30;6;2;0;1;0;0;0;1;0;0;0;0;0;0;6;1;0;0;0;0;0;0;0;0;0;0;0;0;1;3;1;0;0;1;0;0;0;0;0;0;0;0;0;0;188;33;13;30;1;3;0;6;1;4;2;2;8;2;0;529;82;3;154;7;1;6;24;2;14;5;16;0;3;6;16;4;0;6;1;0;0;2;0;0;0;0;0;0;0;2;1;0;0;0;1;0;0;0;0;0;0;0;0;0;13;2;3;3;0;0;3;0;0;0;0;0;0;1;0;265;117;4;4;19;0;0;1;1;1;1;0;2;9;5;55;10;0;1;1;0;1;1;0;1;0;0;0;0;1;7;0;0;1;0;0;0;1;0;0;0;0;0;0;1;64;7;0;0;0;0;0;0;0;0;1;0;1;0;0;18;9;0;0;0;0;1;0;0;1;1;0;0;0;1;234;47;1;0;4;32;5;2;3;0;0;24;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;1;4;0;0;0;0;2;0;0;0;0;0;0;0
009;IX. IZBORNA JEDINICA;17;SPLITSKO-DALMATINSKA ŽUPANIJA;grad;KAŠTELA;015;BIRAÈKO MJESTO 15. KAŠTEL STARI;MJESNI ODBOR KAŠTEL STARI;ULICA KNEZA VIŠESLAVA 4;1526;833;833;804;29;7;0;0;2;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;2;0;0;0;1;0;0;0;0;0;0;0;0;0;5;1;0;0;0;1;0;1;0;1;0;0;0;0;0;4;2;0;0;0;0;0;1;0;0;0;0;1;0;0;99;23;4;18;3;1;0;2;1;1;0;1;0;1;2;286;62;9;84;2;1;2;12;1;6;1;1;0;5;4;15;6;0;4;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;120;45;1;3;17;0;0;0;0;0;0;0;2;8;2;36;5;1;0;0;1;0;0;1;1;0;0;0;0;0;6;0;1;2;0;0;0;0;0;0;0;0;0;0;0;24;5;0;0;0;0;0;0;0;0;0;0;0;0;0;12;7;1;0;0;0;0;0;0;0;0;0;0;0;0;165;46;2;1;4;21;3;0;1;0;0;16;0;1;4;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;14;4;3;0;0;0;0;0;0;0;0;0;0;0;0
009;IX. IZBORNA JEDINICA;17;SPLITSKO-DALMATINSKA ŽUPANIJA;grad;KAŠTELA;016;BIRAÈKO MJESTO 16. KAŠTEL STARI;MJESNI ODBOR RADUN;PUT MALAÈKE 8;2249;1234;1234;1214;20;5;0;0;2;0;0;0;1;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;13;1;0;0;0;0;0;0;1;0;0;1;0;0;0;9;2;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;153;42;9;17;3;0;1;5;0;4;5;0;5;0;0;559;98;10;156;3;0;3;20;2;20;3;8;0;8;9;28;13;0;5;0;1;0;0;0;0;0;0;0;3;0;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;3;2;0;0;0;0;0;0;0;0;0;0;0;181;86;1;1;4;0;0;0;0;1;3;1;0;5;5;29;4;0;0;0;1;0;0;0;0;0;0;0;0;1;3;1;0;0;0;0;0;0;0;0;0;0;0;0;1;68;6;1;2;0;0;0;1;1;0;2;0;0;0;3;8;2;0;0;0;0;0;0;0;0;0;0;0;0;1;130;20;2;1;2;18;2;0;1;0;0;3;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;3;1;0;0;0;0;0;0;0;0;0;0;0;0
009;IX. IZBORNA JEDINICA;17;SPLITSKO-DALMATINSKA ŽUPANIJA;grad;KAŠTELA;017;BIRAÈKO MJESTO 17. KAŠTEL NOVI;GIMNAZIJA;POLINOVAC 8;2110;1216;1211;1185;26;5;1;0;1;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;2;0;0;0;0;0;0;0;0;0;0;0;0;0;7;2;1;0;0;0;0;0;0;0;0;0;0;0;1;6;2;0;0;1;0;0;0;0;0;0;0;0;0;0;148;8;3;10;2;0;1;1;2;0;0;2;1;1;2;470;79;10;155;2;0;4;17;2;16;3;3;0;0;2;18;5;0;6;1;0;0;0;0;0;0;0;0;2;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;3;0;0;0;0;0;0;0;0;0;191;31;0;1;5;1;0;1;0;0;1;26;0;8;4;28;3;0;0;1;0;0;0;1;0;0;0;0;0;0;3;0;1;0;0;0;0;0;0;0;0;0;0;0;1;50;9;1;2;0;0;0;0;0;0;2;0;0;0;1;13;7;0;0;0;0;0;0;0;0;0;0;0;0;1;201;25;1;1;3;9;3;0;2;1;0;5;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;1;7;0;0;0;0;0;0;0;2;0;0;0;1
