Rbr IJ;Naziv izborne jedinice;Rbr.županije;Županija;Oznaka Gr/Op/Dr;Grad/opæina/država;Rbr BM;Naziv BM;Lokacija BM;Adresa BM;Ukupno biraèa;Glasovalo biraèa;Glasovalo biraèa (po listiæima);Važeæi listiæi;Nevažeæi listiæi;AUTOHTONA - HRVATSKA STRANKA PRAVA - DRAŽEN KELEMINEC - A - HSP - Dražen Keleminec;DRAŽEN KELEMINEC;MATE DILBER;VANJA STERMOLE;TOMA ŠTEDUL;HEIDI MILÈIÆ;VID ROŠÈAK;JASMINKA MAJIÆ;ÐURO MARKUŠ;NENAD CEPAK;MARIJAN GOLUBIÆ;GORAN KUMPARE;JASENKA STIPETIÆ FERENÈABA;ZDENKA RADIÈIÆ;ZVONKO MAJIÆ;FOKUS, REPUBLIKA;IVAN JANKOVIÆ;GORAN BUKOVAC;HRVOJE JURKOVIÆ;KREŠIMIR KUTEROVAC;VIKTORIJA ROGIÆ;SABRINA PEJIÆ;MAJA LINIÆ;ARIJANA MRZLJAK;DAVORKA ŠUŠNJIÆ;ZVONIMIR CRNOGORAC;GRETA BURŠIÆ;MARKO LESKOVAR;IRENA PEJAKOVIÆ;DANIJEL TUŠAK;ODLUÈNOST I PRAVEDNOST - OIP;ROBERT KRPES;ANA KRIVAK;ZVONKO TOMLJENOVIÆ;DANIJEL OPRAUŠ;TOMISLAV BOŽIÈEVIÆ;IVAN JAKUBEK;KRISTIJAN ŠANDOR;VEDRAN ÈANIÆ;DALIBOR DOKMANIÆ;IVAN MATAK;MARIO MARINCEL;JOSO PERKOVIÆ;BORIS MORO;IVANA FRANUL;STRANKA IVANA PERNARA;GORDAN ŠEBALJ;FRANJO MIROSLAV PERKOVIÆ;JOSIP ŽUÈKO;NATAŠA POGAÈIÆ;MIHAIL MARŠON;TIHANA SVIBEN;IVANA PERIÆ;ANDREJ SAJKO;SONJA PERKOVIÆ;TOMISLAV MILINOVIÆ;VIŠNJA ŠIMIÆ;DALIBOR MEDVEDOVIÆ;ZORAN RADMAN;ANÐELA MARUSZKY;AKCIJA ZA PROMJENE, AGRARNA STRANKA - POKRET ZA HRVATSKU POLJOPRIVREDU;NEBOJŠA ANDRIÆ;DAVOR SMUÐ;DANIJEL JURKAŠ;ANDREA CULI;GORDANA LIPŠINIÆ;ŽELJKA VULETIÆ;DAMIR RADINOVIÆ;ZLATKO MIHALJEVIÆ;LAHORKA BOBETKO;GORDANA STJEPANOVIÆ;DAVID ANÈIÆ;IVANKA TURKALJ;JOSIP TUMPAK;GORAN ÐEKIÆ;DOMOVINSKI POKRET - DP, PRAVO I PRAVDA, DEMOKRATSKI HSS - DHSS, ZELENA LISTA;JOSIP JURÈEVIÆ;DAMIR MARKUŠ;ŽELJKO LENART;ALENKO RIBIÆ;VLATKO IVKA;VIKTORIJA KALEB;ROMANA MILAJÈIÆ;ZVONIMIR MRGAN;SONJA BABIÆ;ŠIME BUŠKULIÆ;IVA KUÈINIÆ RADOŠEVIÆ;ANKICA ROSANDIÆ;DUBRAVKA BIJELIÆ;FILIP JARNEVIÆ;HRVATSKA DEMOKRATSKA ZAJEDNICA - HDZ, HRVATSKA SOCIJALNO - LIBERALNA STRANKA - HSLS, HRVATSKA DEMOKRŠÆANSKA STRANKA - HDS, HRVATSKA NARODNA STRANKA - LIBERALNI DEMOKRATI - HNS, HRVATSKA STRANKA UMIROVLJENIKA - HSU;TOMO MEDVED;IVAN CELJAK;MARTINA FURDEK-HAJDIN;MARIJANA PETIR;ERNEST PETRY;VESELKO GABRIÈEVIÆ;NIKOLINA BRNJAC;MAJDA BURIÆ;RADE ŠIMIÈEVIÆ;MAGDALENA KOMES;DAMIR MANDIÆ;ANÐELKA SALOPEK;SANJA MIOKOVIÆ;IVAN DABO;HRVATSKA STRANKA GRAÐANSKOG OTPORA - HSGO;DRAŽEN KATIÆ;DEJAN VINÈIÆ;MARIETTE DAMJANOVIÆ;ANEL DŽAFEROVIÆ;JADRANKO PODVRŠAN;VERA POGELŠEK;VALENTINA CVITKOVIÆ;TOMISLAV VRBANIÆ;ANITA KLADNIK;KATARINA BEŠIÆ;MARINA ŽLIÈAR;BISERKA HAAG;MARIJAN URH;SLAVKO MACENIÆ;HRVATSKA STRANKA PRAVA - HSP, HRVATSKO BILO, HRVATSKA DEMOKRATSKA SELJAÈKA STRANKA - HDSS;ANTE PRKAÈIN;NIKICA AUGUSTINOVIÆ;ŽELJKO BELANEK;MARIA ÆAÆIÆ;GORAN MARKOVAC;MARIO VRSELJA;DAMIR PUÈAK;RENATA ÈAÈIÆ;ANTONIA LOVREKOVIÆ;ÐURÐICA JURIÆ;LEONI GLAD;JOSIP ŽARAK;DIJANA LIPOVAC;IVAN PIŠKOR;MOST, HRVATSKI SUVERENISTI, HRVATSKA KONZERVATIVNA STRANKA - HKS, NEZAVISNA LISTA MLADIH - NLM;ZVONIMIR TROSKOT;LUCA GAŠPAR ŠAKO;ŠIME GLIGORA;ANAMARIJA JURKOVIÆ;FRANO ÈIRKO;HRVOJE BEZJAK;NEVIO KLARIÆ;ROBERT GROZA;LJILJANA LAMPERT;TANJA ŠIMANIÆ;RAFAELA SURINA;GORDANA BREZINŠÆAK ÐOZO;IVAN BULAJA;FRANE VUÈETIÆ;MOŽEMO! - POLITIÈKA PLATFORMA, HOÆEMO PRAVEDNO;DRAŽENKA POLOVIÆ;IVA IVŠIÆ;DOBRIŠA ADAMEC;ORJEN PETKOVIÆ;ANA ALAPIÆ;DIMITRIJE BIRAÈ;VLASTA LENDLER-ADAMEC;DUBRAVKO GOLUBIÆ;VLATKA KRIZMANIÆ;SANDA ÆAKIÆ;ZLATKO DOMLJAN;NEVENKA SUDAC-VINSKI;SNJEŽANA DRVODELIÆ;ANA MATAN;NARODNA STRANKA - REFORMISTI - REFORMISTI, PRIMORSKO GORANSKI SAVEZ - PGS, ISTARSKI DEMOKRATSKI SABOR - IDS, UNIJA KVARNERA - UNIJA, STRANKA HRVATSKIH UMIROVLJENIKA - UMIROVLJENICI - UMIROVLJENICI;ALENKA KOŠIŠA ÈIÈIN-ŠAIN;SNJEŽANA PODOBNIK;MIRELLA MLADIN;MARKO SOBOTINÈIÆ;ZINKA BRATUŠA;DUŠAN ŠTEMBERGER;ŽELJKO BEDEKOVIÆ;NATAŠA BLAŽEVIÆ STARÈEVIÆ;MARIJAN ŠTEFANKO;DAVID MAROT;INGRID KRŠULJA;SANDRO VIZLER;IVANA TRTANJ;NEDJELJKO PINEZIÆ;RADNIÈKA FRONTA - RF;ANTON GLASNOVIÆ;SANDRA KASUNIÆ;ANDREJ GEORGIEVSKI;RUŽICA KARTELO;VELIBOR VALENTA;KSENIJA BATALO;NIKOLA GVOJIÆ;JASMINKA BUIÆ;MLADEN BRAJAK;ANITA BUHIN;JOSIP IVANÈIÆ;MARIO ZAJIÈEK;IVICA ŠUSTIÆ;MIRTA MATAIJA;SOCIJALDEMOKRATI, HRVATSKI LABURISTI - STRANKA RADA - LABURISTI, DEMOKRATI;NATAŠA NOVAKOVIÆ;DAVID BREGOVAC;TOMISLAV ZRINSKI;KATARINA PLEŠA JAKOVLJEVIÆ;DALIBOR ŽILJAK;TIHANA POCHOBRADSKY;MOMIR RAJŠIÆ;TANJA JOVIÆ;LUKA PAVLOVIÆ;JURICA KLARIÆ;KRISTINA KOSTADINOVSKA;TAMARA VIDAÈEK;BOŽIDAR RAUCH;BRANKO KUKURIN;"SOCIJALDEMOKRATSKA PARTIJA HRVATSKE - SDP, CENTAR, HRVATSKA SELJAÈKA STRANKA - HSS, ""DALIJA OREŠKOVIÆ I LJUDI S IMENOM I PREZIMENOM"" - ""DO i SIP"", GRAÐANSKO-LIBERALNI SAVEZ - GLAS";KRISTINA IKIÆ BANIÈEK;IVICA LUKANOVIÆ;SANDRA KRPAN;DALIBOR DOMITROVIÆ;BRANKA BAKŠIÆ-MITIÆ;MIRELA MIKIÆ MUHA;ZDENKO MOÈNIK;MATEJ MOSTARAC;DRAGICA MALOVIÆ;TONI ŠTIMAC;KREŠIMIR ÈULINOVIÆ;JASMINKA MOLNAR;TONI HERENDA;VOJKO OBERSNEL;UMIROVLJENICI ZAJEDNO - POLITIÈKA PLATFORMA - UMIROVLJENICI ZAJEDNO, STRANKA UMIROVLJENIKA - SU, BLOK UMIROVLJENICI ZAJEDNO - BUZ, DEMOKRATSKA STRANKA UMIROVLJENIKA - DSU;VESNA HORVAT;MILIVOJ TIÈARIÆ;BISERKA SCHMUCK;JOSIP MILINKOVIÆ;VLADIMIR MARIJAN TUDJA;MARIJA VRBANAC;IVAN JELENÈIÆ;STJEPAN TOMEÈAK;KSENIJA DRAKULIÆ;ILIJA KORDIÆ;JELENA MANDIÆ;ŽELJKO JEZDIÆ;MARIJA ANDRIŠÈAK;SNJEŽANA DOZET;Latitude;Longitude
7;VII. IZBORNA JEDINICA;4;KARLOVAÈKA ŽUPANIJA;grad;KARLOVAC;21;BIRAÈKO MJESTO BR. 21;PROSTORIJE MO REÈICA;POKUPSKA LUKA  9;279;151;151;143;8;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;1;0;0;0;0;0;0;0;0;26;9;0;0;1;1;1;0;8;1;0;0;0;0;1;56;20;0;5;1;0;0;1;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;15;8;0;0;0;0;0;0;0;0;1;0;0;0;0;15;2;0;0;0;0;1;1;0;0;0;0;1;0;0;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;5;0;0;1;1;0;2;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45.5147296;15.6700399
7;VII. IZBORNA JEDINICA;4;KARLOVAÈKA ŽUPANIJA;grad;KARLOVAC;22;BIRAÈKO MJESTO BR. 22;DRUŠTVENI DOM KARASI;KARASI 13 A;54;42;42;40;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;2;0;0;0;0;0;0;2;0;0;0;0;0;0;22;5;0;0;1;0;0;3;0;0;0;3;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;45.5176853;15.717182
7;VII. IZBORNA JEDINICA;4;KARLOVAÈKA ŽUPANIJA;grad;KARLOVAC;23;BIRAÈKO MJESTO BR. 23;"PROSTORIJE ""ZUK"" ZAMRŠJE";ZAMRŠJE 30 B;141;103;103;99;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;4;1;0;0;1;0;0;0;0;0;0;0;0;1;66;9;0;3;0;0;0;1;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;3;1;0;0;0;0;1;0;0;0;0;0;0;0;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;45.5106903;15.6918265
7;VII. IZBORNA JEDINICA;4;KARLOVAÈKA ŽUPANIJA;grad;KARLOVAC;24;BIRAÈKO MJESTO BR. 24;PROSTORIJE ZDRAVSTVENE AMB.REÈICA;REÈICA 47 B;263;182;182;173;9;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;10;1;1;1;3;0;0;1;0;0;1;0;0;0;94;23;0;6;2;0;0;0;0;0;0;29;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;14;5;1;0;0;0;0;0;0;0;0;0;0;0;0;5;1;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;3;0;0;0;0;0;5;0;0;0;0;0;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45.505618;15.6631931
7;VII. IZBORNA JEDINICA;4;KARLOVAÈKA ŽUPANIJA;grad;KARLOVAC;25;BIRAÈKO MJESTO BR. 25;VATROGASNI DOM DVD DONJA REÈICA;REÈICA 166;155;110;110;101;9;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;3;0;0;0;1;0;0;1;0;0;0;0;0;0;61;20;0;7;1;0;0;2;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;10;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;2;0;0;0;0;0;2;0;1;0;0;0;0;0;2;1;0;0;0;1;0;0;0;0;0;0;0;0;0;45.4834657;15.6684159
7;VII. IZBORNA JEDINICA;4;KARLOVAÈKA ŽUPANIJA;grad;KARLOVAC;26;BIRAÈKO MJESTO BR. 26;VATROGASNI DOM DVD KORITINJA;KORITINJA 23 A;105;73;73;71;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;19;3;0;1;2;0;0;0;0;0;0;0;0;0;4;28;2;0;5;1;0;0;2;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;3;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;2;0;0;0;0;0;1;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;45.5210546;15.7387479
7;VII. IZBORNA JEDINICA;4;KARLOVAÈKA ŽUPANIJA;grad;KARLOVAC;27;BIRAÈKO MJESTO BR. 27;PROSTORIJE MO ŠIŠLJAVIÆ;ŠIŠLJAVIÆ 67;366;228;228;223;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;12;3;0;1;1;0;0;3;0;0;0;0;0;0;128;33;0;8;7;0;0;7;0;0;0;33;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;16;9;0;0;0;0;0;1;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;28;8;0;0;2;0;0;1;0;2;0;0;0;0;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;45.51848469999999;15.7581573
7;VII. IZBORNA JEDINICA;4;KARLOVAÈKA ŽUPANIJA;grad;KARLOVAC;28;BIRAÈKO MJESTO BR. 28;DRUŠTVENI DOM RIBARI;RIBARI 29 A;117;86;86;86;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;1;0;0;0;1;0;0;0;0;0;0;66;24;0;6;0;0;0;1;0;0;0;14;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45.4937629;15.6953062
7;VII. IZBORNA JEDINICA;4;KARLOVAÈKA ŽUPANIJA;grad;KARLOVAC;29;BIRAÈKO MJESTO BR. 29;VATROGASNI DOM DVD BROÐANI;BROÐANI 38 A;28;18;18;17;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;9;6;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45.4786829;15.6624283
7;VII. IZBORNA JEDINICA;4;KARLOVAÈKA ŽUPANIJA;grad;KARLOVAC;30;BIRAÈKO MJESTO BR. 30;"LOVAÈKI DOM ""LISICA""";BREŽANI 9 A;91;44;44;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;3;1;0;0;0;0;0;0;0;0;0;0;0;1;31;10;0;3;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45.4625651;15.6955421
7;VII. IZBORNA JEDINICA;4;KARLOVAÈKA ŽUPANIJA;grad;KARLOVAC;31;BIRAÈKO MJESTO BR. 31;GIMNAZIJA KARLOVAC;RAKOVAC 4;1079;703;697;679;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;3;1;2;2;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;1;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;4;1;0;0;0;1;1;0;0;0;0;0;0;0;0;40;16;2;0;4;2;0;0;0;1;0;0;0;0;0;205;79;1;22;1;0;1;6;2;0;0;35;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;7;2;0;0;0;0;0;0;0;1;0;0;0;0;0;44;15;0;0;0;0;0;2;0;0;0;0;0;0;1;125;44;2;6;0;0;15;0;3;4;0;1;1;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;1;0;0;0;0;0;0;0;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;209;24;6;8;9;10;2;7;1;12;2;0;0;0;18;7;4;0;0;0;0;0;0;0;0;0;0;0;0;0;45.485645;15.5559133
7;VII. IZBORNA JEDINICA;4;KARLOVAÈKA ŽUPANIJA;grad;KARLOVAC;32;BIRAÈKO MJESTO BR. 32;EKONOMSKA ŠKOLA KARLOVAC;KURELÈEVA 2;213;145;145;144;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;7;2;1;0;0;0;0;0;0;0;0;0;0;0;0;33;16;0;5;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;40;12;0;1;0;0;4;2;2;2;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;9;0;1;2;0;0;1;0;7;0;0;0;0;5;5;2;0;1;0;0;0;0;0;1;0;0;0;0;0;45.8131308;15.9804615
7;VII. IZBORNA JEDINICA;4;KARLOVAÈKA ŽUPANIJA;grad;KARLOVAC;33;BIRAÈKO MJESTO BR. 33;PROSTORIJE GRADSKE ÈETVRTI RAKOVAC;DOMOBRANSKA 20 C;1173;797;797;772;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;1;0;1;0;0;0;0;0;0;0;0;0;0;0;14;1;1;1;0;0;0;0;0;0;0;0;0;0;1;6;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70;34;3;1;4;0;1;0;1;0;0;0;0;0;2;233;79;0;36;2;0;0;8;0;0;0;33;2;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;7;5;0;0;0;0;0;0;0;0;0;0;0;0;0;42;17;2;1;0;0;0;0;0;0;0;0;1;1;0;164;55;0;18;2;0;7;12;2;1;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;201;22;0;7;9;11;4;6;0;18;0;0;1;0;13;20;4;0;0;1;0;1;0;0;0;1;1;0;0;0;45.4870776;15.554485
7;VII. IZBORNA JEDINICA;4;KARLOVAÈKA ŽUPANIJA;grad;KARLOVAC;34;BIRAÈKO MJESTO BR. 34;GIMNAZIJA KARLOVAC;RAKOVAC 4;456;323;323;319;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;1;1;12;2;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;6;3;0;2;0;0;0;0;0;0;0;0;0;2;84;31;0;10;3;0;0;4;0;0;0;8;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;7;6;0;0;0;0;0;0;0;0;0;0;0;0;0;19;6;0;1;0;0;0;0;0;0;0;0;0;2;0;63;23;0;2;0;0;5;0;1;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;97;8;0;1;8;7;0;0;1;7;0;0;0;0;9;8;3;0;0;0;0;0;0;0;0;0;1;0;0;0;45.485645;15.5559133
7;VII. IZBORNA JEDINICA;4;KARLOVAÈKA ŽUPANIJA;grad;KARLOVAC;35;BIRAÈKO MJESTO BR. 35;PROSTORIJE MO LOGORIŠTE;LOGORIŠTE 38;286;200;200;199;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;6;2;1;0;0;0;1;1;0;0;0;0;0;1;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;7;0;0;0;0;0;0;1;1;0;0;0;0;2;85;28;0;9;0;0;0;1;0;0;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;10;0;0;0;0;0;0;0;0;0;0;0;0;0;29;17;0;0;0;0;9;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;4;0;0;0;0;0;3;1;3;0;0;0;0;0;6;5;0;0;0;0;0;0;0;0;0;0;0;0;0;45.460294;15.5591707
